date,product_id,product_name,brand_name,original_price,final_price,discount_rate,trending,sold_count,viewing,purchasing,review_count,review_score,product_url,image_url,rank
202411290537,4421530,에센셜 헤어리 라운드 니트_차콜 그레이,디미트리블랙,55000,22900,58,1,,13000,127,142,96.0,https://www.musinsa.com/products/4421530,https://image.msscdn.net/images/goods_img/20240909/4421530/4421530_17268220223163_500.jpg,32
202411290537,4452115,스탠드 칼라 넥 다운 푸퍼 (블랙),쿠어,283000,254700,10,0,1400.0,386,0,142,98.0,https://www.musinsa.com/products/4452115,https://image.msscdn.net/images/goods_img/20240923/4452115/4452115_17271922557124_500.jpg,33
202411290537,4358823,1792 OLD SOUL JEANS [WIDE STRAIGHT],브랜디드,103000,66950,35,1,,290,37,260,98.0,https://www.musinsa.com/products/4358823,https://image.msscdn.net/images/goods_img/20240822/4358823/4358823_17246592654166_500.jpg,34
202411290537,4268814,오드퍼퓸 월넛크릭그린  EDP 50ml,비비앙,150000,79900,47,0,9500.0,156,31,1665,98.0,https://www.musinsa.com/products/4268814,https://image.msscdn.net/images/goods_img/20240723/4268814/4268814_17217853638099_500.jpg,35
202411290537,4202772,클래식 울트라 미니 플랫폼 W - 샌드 / 1135092SAN,어그,268000,268000,0,0,,318,0,5,100.0,https://www.musinsa.com/products/4202772,https://image.msscdn.net/images/goods_img/20240618/4202772/4202772_17186881498392_500.jpg,36
202411290537,4483611,TCM starfish sweat pants (black),더콜디스트모먼트,98000,78400,20,0,1700.0,480,35,92,96.0,https://www.musinsa.com/products/4483611,https://image.msscdn.net/images/goods_img/20241002/4483611/4483611_17306794095498_500.jpg,37
202411290537,4431428,[EUROPEAN GOOSE] 그레이쉬카키 오버핏 코듀로이 구스다운 점퍼 (TNJU4F204K2),티엔지티,269000,228650,15,0,,150,0,5,92.0,https://www.musinsa.com/products/4431428,https://image.msscdn.net/images/goods_img/20240911/4431428/4431428_17260337979956_500.jpg,38
202411290537,4529877,시그니처 체크 머플러 (34컬러),무센트,42900,25260,41,0,7200.0,985,86,80,88.0,https://www.musinsa.com/products/4529877,https://image.msscdn.net/images/goods_img/20241017/4529877/4529877_17292358530291_500.jpg,39
202411290537,4308187,[기모선택] VLAD 원턱 피그먼트 페이드 워싱 스웻 팬츠_블랙,디미트리블랙,46900,23900,49,0,5500.0,561,87,364,98.0,https://www.musinsa.com/products/4308187,https://image.msscdn.net/images/goods_img/20240808/4308187/4308187_17240877729234_500.jpg,40
202411290537,4626196,X TC 크로스 스티치 더블니 팬츠 - Black,디키즈,614000,614000,0,0,,33,0,0,0.0,https://www.musinsa.com/products/4626196,https://image.msscdn.net/images/goods_img/20241120/4626196/4626196_17321737306194_500.jpg,41
202411290537,4581760,EUROPEAN GOOSE 벌룬핏 구스다운 점퍼 (3 Color),티엔지티,259000,181300,30,0,,310,0,13,98.0,https://www.musinsa.com/products/4581760,https://image.msscdn.net/images/goods_img/20241101/4581760/4581760_17327548332459_500.jpg,42
202411290537,4513328,마야 70 패딩 - 블랙 / J20931A0016954A81999,몽클레어,3030000,2304000,24,0,,24,0,1,100.0,https://www.musinsa.com/products/4513328,https://image.msscdn.net/images/goods_img/20241014/4513328/4513328_17301636917901_500.jpg,43
